SNo,ObservationDate,Province,Country/Region,Last Update,Confirmed,Deaths,Recovered
101174,09/02/2020,North Dakota,US,2020-09-03 04:28:22,12267.0,148.0,0.0
101177,09/02/2020,Northern Mariana Islands,US,2020-09-03 04:28:22,57.0,2.0,0.0
101190,09/02/2020,Ohio,US,2020-09-03 04:28:22,125767.0,4176.0,0.0
101194,09/02/2020,Oklahoma,US,2020-09-03 04:28:22,60118.0,821.0,0.0
101198,09/02/2020,Oregon,US,2020-09-03 04:28:22,27075.0,468.0,0.0
101211,09/02/2020,Pennsylvania,US,2020-09-03 04:28:22,140532.0,7705.0,0.0
101225,09/02/2020,Puerto Rico,US,2020-09-03 04:28:22,34003.0,443.0,0.0
101238,09/02/2020,Recovered,US,2020-09-03 04:28:22,0.0,0.0,2231757.0
101241,09/02/2020,Rhode Island,US,2020-09-03 04:28:22,22078.0,1051.0,0.0
101293,09/02/2020,South Carolina,US,2020-09-03 04:28:22,120503.0,2794.0,0.0
101294,09/02/2020,South Dakota,US,2020-09-03 04:28:22,14003.0,169.0,0.0
101310,09/02/2020,Tennessee,US,2020-09-03 04:28:22,157831.0,1797.0,0.0
101312,09/02/2020,Texas,US,2020-09-03 04:28:22,645406.0,13417.0,0.0
101346,09/02/2020,Utah,US,2020-09-03 04:28:22,52822.0,410.0,0.0
101361,09/02/2020,Vermont,US,2020-09-03 04:28:22,1637.0,58.0,0.0
101365,09/02/2020,Virgin Islands,US,2020-09-03 04:28:22,1144.0,15.0,0.0
101366,09/02/2020,Virginia,US,2020-09-03 04:28:22,122518.0,2641.0,0.0
101374,09/02/2020,Washington,US,2020-09-03 04:28:22,76537.0,1924.0,0.0
101376,09/02/2020,West Virginia,US,2020-09-03 04:28:22,10658.0,233.0,0.0
101378,09/02/2020,Wisconsin,US,2020-09-03 04:28:22,77129.0,1142.0,0.0
101379,09/02/2020,Wyoming,US,2020-09-03 04:28:22,3911.0,41.0,0.0
101571,09/03/2020,Alabama,US,2020-09-04 04:28:26,129225.0,2233.0,0.0
101573,09/03/2020,Alaska,US,2020-09-04 04:28:26,5464.0,40.0,0.0
101597,09/03/2020,Arizona,US,2020-09-04 04:28:26,203953.0,5130.0,0.0
101598,09/03/2020,Arkansas,US,2020-09-04 04:28:26,63081.0,861.0,0.0
101640,09/03/2020,California,US,2020-09-04 04:28:26,726018.0,13493.0,0.0
101675,09/03/2020,Colorado,US,2020-09-04 04:28:26,58287.0,1955.0,0.0
101676,09/03/2020,Connecticut,US,2020-09-04 04:28:26,53209.0,4468.0,0.0
101686,09/03/2020,Delaware,US,2020-09-04 04:28:26,17653.0,606.0,0.0
101689,09/03/2020,Diamond Princess cruise ship,US,2020-09-04 04:28:26,49.0,0.0,0.0
101690,09/03/2020,District of Columbia,US,2020-09-04 04:28:26,14135.0,609.0,0.0
101704,09/03/2020,Florida,US,2020-09-04 04:28:26,637013.0,11650.0,0.0
101717,09/03/2020,Georgia,US,2020-09-04 04:28:26,277288.0,5868.0,0.0
101725,09/03/2020,Grand Princess,US,2020-09-04 04:28:26,103.0,3.0,0.0
101730,09/03/2020,Guam,US,2020-09-04 04:28:26,1560.0,13.0,0.0
101743,09/03/2020,Hawaii,US,2020-09-04 04:28:26,9202.0,79.0,0.0
101761,09/03/2020,Idaho,US,2020-09-04 04:28:26,32927.0,372.0,0.0
101762,09/03/2020,Illinois,US,2020-09-04 04:28:26,241704.0,8324.0,0.0
101763,09/03/2020,Indiana,US,2020-09-04 04:28:26,96854.0,3332.0,0.0
101766,09/03/2020,Iowa,US,2020-09-04 04:28:26,67691.0,1136.0,0.0
101793,09/03/2020,Kansas,US,2020-09-04 04:28:26,44364.0,471.0,0.0
101798,09/03/2020,Kentucky,US,2020-09-04 04:28:26,50885.0,976.0,0.0
101838,09/03/2020,Louisiana,US,2020-09-04 04:28:26,150651.0,5021.0,0.0
101849,09/03/2020,Maine,US,2020-09-04 04:28:26,4618.0,133.0,0.0
101856,09/03/2020,Maryland,US,2020-09-04 04:28:26,110012.0,3778.0,0.0
101857,09/03/2020,Massachusetts,US,2020-09-04 04:28:26,121546.0,9077.0,0.0
101868,09/03/2020,Michigan,US,2020-09-04 04:28:26,115242.0,6791.0,0.0
101872,09/03/2020,Minnesota,US,2020-09-04 04:28:26,78123.0,1889.0,0.0
101873,09/03/2020,Mississippi,US,2020-09-04 04:28:26,85116.0,2536.0,0.0
101874,09/03/2020,Missouri,US,2020-09-04 04:28:26,89639.0,1586.0,0.0
101879,09/03/2020,Montana,US,2020-09-04 04:28:26,7871.0,111.0,0.0
101896,09/03/2020,Nebraska,US,2020-09-04 04:28:26,35469.0,404.0,0.0
101898,09/03/2020,Nevada,US,2020-09-04 04:28:26,70223.0,1363.0,0.0
101901,09/03/2020,New Hampshire,US,2020-09-04 04:28:26,7347.0,432.0,0.0
101902,09/03/2020,New Jersey,US,2020-09-04 04:28:26,196651.0,15971.0,0.0
101903,09/03/2020,New Mexico,US,2020-09-04 04:28:26,25812.0,791.0,0.0
101905,09/03/2020,New York,US,2020-09-04 04:28:26,439322.0,32976.0,0.0
101916,09/03/2020,North Carolina,US,2020-09-04 04:28:26,172201.0,2803.0,0.0
101917,09/03/2020,North Dakota,US,2020-09-04 04:28:26,12629.0,150.0,0.0
101920,09/03/2020,Northern Mariana Islands,US,2020-09-04 04:28:26,57.0,2.0,0.0
101933,09/03/2020,Ohio,US,2020-09-04 04:28:26,127112.0,4226.0,0.0
101937,09/03/2020,Oklahoma,US,2020-09-04 04:28:26,61027.0,835.0,0.0
101941,09/03/2020,Oregon,US,2020-09-04 04:28:26,27336.0,470.0,0.0
101954,09/03/2020,Pennsylvania,US,2020-09-04 04:28:26,141570.0,7724.0,0.0
101968,09/03/2020,Puerto Rico,US,2020-09-04 04:28:26,34198.0,448.0,0.0
101981,09/03/2020,Recovered,US,2020-09-04 04:28:26,0.0,0.0,2266957.0
101984,09/03/2020,Rhode Island,US,2020-09-04 04:28:26,22143.0,1055.0,0.0
102036,09/03/2020,South Carolina,US,2020-09-04 04:28:26,121696.0,2807.0,0.0
102037,09/03/2020,South Dakota,US,2020-09-04 04:28:26,14337.0,169.0,0.0
102053,09/03/2020,Tennessee,US,2020-09-04 04:28:26,159546.0,1815.0,0.0
102055,09/03/2020,Texas,US,2020-09-04 04:28:26,648964.0,13603.0,0.0
102089,09/03/2020,Utah,US,2020-09-04 04:28:26,53326.0,414.0,0.0
102104,09/03/2020,Vermont,US,2020-09-04 04:28:26,1637.0,58.0,0.0
102108,09/03/2020,Virgin Islands,US,2020-09-04 04:28:26,1150.0,16.0,0.0
102109,09/03/2020,Virginia,US,2020-09-04 04:28:26,123637.0,2652.0,0.0
102117,09/03/2020,Washington,US,2020-09-04 04:28:26,77034.0,1930.0,0.0
102119,09/03/2020,West Virginia,US,2020-09-04 04:28:26,10855.0,240.0,0.0
102121,09/03/2020,Wisconsin,US,2020-09-04 04:28:26,77856.0,1146.0,0.0
102122,09/03/2020,Wyoming,US,2020-09-04 04:28:26,3941.0,41.0,0.0
102314,09/04/2020,Alabama,US,2020-09-05 04:28:19,130373.0,2266.0,0.0
102316,09/04/2020,Alaska,US,2020-09-05 04:28:19,5584.0,40.0,0.0
102340,09/04/2020,Arizona,US,2020-09-05 04:28:19,204681.0,5171.0,0.0
102341,09/04/2020,Arkansas,US,2020-09-05 04:28:19,64175.0,873.0,0.0
102383,09/04/2020,California,US,2020-09-05 04:28:19,730662.0,13638.0,0.0
102418,09/04/2020,Colorado,US,2020-09-05 04:28:19,58287.0,1955.0,0.0
102419,09/04/2020,Connecticut,US,2020-09-05 04:28:19,53365.0,4468.0,0.0
102429,09/04/2020,Delaware,US,2020-09-05 04:28:19,17752.0,606.0,0.0
102432,09/04/2020,Diamond Princess cruise ship,US,2020-09-05 04:28:19,49.0,0.0,0.0
102433,09/04/2020,District of Columbia,US,2020-09-05 04:28:19,14186.0,611.0,0.0
102447,09/04/2020,Florida,US,2020-09-05 04:28:19,640211.0,11750.0,0.0
102460,09/04/2020,Georgia,US,2020-09-05 04:28:19,279354.0,5931.0,0.0
102468,09/04/2020,Grand Princess,US,2020-09-05 04:28:19,103.0,3.0,0.0
102473,09/04/2020,Guam,US,2020-09-05 04:28:19,1619.0,14.0,0.0
102486,09/04/2020,Hawaii,US,2020-09-05 04:28:19,9473.0,81.0,0.0
102504,09/04/2020,Idaho,US,2020-09-05 04:28:19,33193.0,382.0,0.0
102505,09/04/2020,Illinois,US,2020-09-05 04:28:19,247298.0,8362.0,0.0
102506,09/04/2020,Indiana,US,2020-09-05 04:28:19,97884.0,3350.0,0.0
102509,09/04/2020,Iowa,US,2020-09-05 04:28:19,68744.0,1158.0,0.0
102536,09/04/2020,Kansas,US,2020-09-05 04:28:19,45334.0,481.0,0.0
102541,09/04/2020,Kentucky,US,2020-09-05 04:28:19,51677.0,987.0,0.0
102581,09/04/2020,Louisiana,US,2020-09-05 04:28:19,151473.0,5035.0,0.0
102592,09/04/2020,Maine,US,2020-09-05 04:28:19,4633.0,134.0,0.0
102599,09/04/2020,Maryland,US,2020-09-05 04:28:19,110831.0,3789.0,0.0
102600,09/04/2020,Massachusetts,US,2020-09-05 04:28:19,121758.0,9100.0,0.0
102611,09/04/2020,Michigan,US,2020-09-05 04:28:19,116295.0,6798.0,0.0
102615,09/04/2020,Minnesota,US,2020-09-05 04:28:19,78966.0,1899.0,0.0
102616,09/04/2020,Mississippi,US,2020-09-05 04:28:19,85939.0,2558.0,0.0
102617,09/04/2020,Missouri,US,2020-09-05 04:28:19,91228.0,1607.0,0.0
102622,09/04/2020,Montana,US,2020-09-05 04:28:19,8019.0,114.0,0.0
102639,09/04/2020,Nebraska,US,2020-09-05 04:28:19,35661.0,404.0,0.0
102641,09/04/2020,Nevada,US,2020-09-05 04:28:19,70712.0,1375.0,0.0
102644,09/04/2020,New Hampshire,US,2020-09-05 04:28:19,7368.0,432.0,0.0
102645,09/04/2020,New Jersey,US,2020-09-05 04:28:19,197163.0,15978.0,0.0
102646,09/04/2020,New Mexico,US,2020-09-05 04:28:19,25902.0,794.0,0.0
102648,09/04/2020,New York,US,2020-09-05 04:28:19,440192.0,32982.0,0.0
102659,09/04/2020,North Carolina,US,2020-09-05 04:28:19,174253.0,2839.0,0.0
102660,09/04/2020,North Dakota,US,2020-09-05 04:28:19,12973.0,150.0,0.0
102663,09/04/2020,Northern Mariana Islands,US,2020-09-05 04:28:19,57.0,2.0,0.0
102676,09/04/2020,Ohio,US,2020-09-05 04:28:19,128444.0,4248.0,0.0
102680,09/04/2020,Oklahoma,US,2020-09-05 04:28:19,62040.0,846.0,0.0
102684,09/04/2020,Oregon,US,2020-09-05 04:28:19,27601.0,475.0,0.0
102697,09/04/2020,Pennsylvania,US,2020-09-05 04:28:19,142495.0,7735.0,0.0
102711,09/04/2020,Puerto Rico,US,2020-09-05 04:28:19,34241.0,455.0,0.0
102724,09/04/2020,Recovered,US,2020-09-05 04:28:19,0.0,0.0,2283454.0
102727,09/04/2020,Rhode Island,US,2020-09-05 04:28:19,22243.0,1055.0,0.0
102779,09/04/2020,South Carolina,US,2020-09-05 04:28:19,123325.0,2846.0,0.0
102780,09/04/2020,South Dakota,US,2020-09-05 04:28:19,14596.0,170.0,0.0
102796,09/04/2020,Tennessee,US,2020-09-05 04:28:19,160597.0,1837.0,0.0
102798,09/04/2020,Texas,US,2020-09-05 04:28:19,654952.0,13729.0,0.0
102832,09/04/2020,Utah,US,2020-09-05 04:28:19,53839.0,419.0,0.0
102847,09/04/2020,Vermont,US,2020-09-05 04:28:19,1642.0,58.0,0.0
102851,09/04/2020,Virgin Islands,US,2020-09-05 04:28:19,1150.0,16.0,0.0
102852,09/04/2020,Virginia,US,2020-09-05 04:28:19,124738.0,2662.0,0.0
102860,09/04/2020,Washington,US,2020-09-05 04:28:19,77559.0,1932.0,0.0
102862,09/04/2020,West Virginia,US,2020-09-05 04:28:19,11042.0,245.0,0.0
102864,09/04/2020,Wisconsin,US,2020-09-05 04:28:19,79354.0,1153.0,0.0
102865,09/04/2020,Wyoming,US,2020-09-05 04:28:19,3990.0,42.0,0.0
103057,09/05/2020,Alabama,US,2020-09-06 04:28:33,130914.0,2275.0,0.0
103059,09/05/2020,Alaska,US,2020-09-06 04:28:33,5677.0,42.0,0.0
103083,09/05/2020,Arizona,US,2020-09-06 04:28:33,205517.0,5207.0,0.0
103084,09/05/2020,Arkansas,US,2020-09-06 04:28:33,64690.0,882.0,0.0
103126,09/05/2020,California,US,2020-09-06 04:28:33,735314.0,13709.0,0.0
103161,09/05/2020,Colorado,US,2020-09-06 04:28:33,58986.0,1971.0,0.0
103162,09/05/2020,Connecticut,US,2020-09-06 04:28:33,53365.0,4468.0,0.0
103172,09/05/2020,Delaware,US,2020-09-06 04:28:33,17892.0,608.0,0.0
103175,09/05/2020,Diamond Princess cruise ship,US,2020-09-06 04:28:33,49.0,0.0,0.0
103176,09/05/2020,District of Columbia,US,2020-09-06 04:28:33,14238.0,611.0,0.0
103190,09/05/2020,Florida,US,2020-09-06 04:28:33,643867.0,11811.0,0.0
103203,09/05/2020,Georgia,US,2020-09-06 04:28:33,281548.0,5977.0,0.0
103211,09/05/2020,Grand Princess,US,2020-09-06 04:28:33,103.0,3.0,0.0
103216,09/05/2020,Guam,US,2020-09-06 04:28:33,1671.0,15.0,0.0
103229,09/05/2020,Hawaii,US,2020-09-06 04:28:33,9693.0,84.0,0.0
103247,09/05/2020,Idaho,US,2020-09-06 04:28:33,33474.0,384.0,0.0
103248,09/05/2020,Illinois,US,2020-09-06 04:28:33,250102.0,8385.0,0.0
103249,09/05/2020,Indiana,US,2020-09-06 04:28:33,98961.0,3362.0,0.0
103252,09/05/2020,Iowa,US,2020-09-06 04:28:33,69690.0,1164.0,0.0
103279,09/05/2020,Kansas,US,2020-09-06 04:28:33,45624.0,481.0,0.0
103284,09/05/2020,Kentucky,US,2020-09-06 04:28:33,52464.0,993.0,0.0
103324,09/05/2020,Louisiana,US,2020-09-06 04:28:33,151473.0,5035.0,0.0
103335,09/05/2020,Maine,US,2020-09-06 04:28:33,4633.0,134.0,0.0
103342,09/05/2020,Maryland,US,2020-09-06 04:28:33,111607.0,3796.0,0.0
103343,09/05/2020,Massachusetts,US,2020-09-06 04:28:33,122196.0,9116.0,0.0
103354,09/05/2020,Michigan,US,2020-09-06 04:28:33,117191.0,6806.0,0.0
103358,09/05/2020,Minnesota,US,2020-09-06 04:28:33,79880.0,1903.0,0.0
103359,09/05/2020,Mississippi,US,2020-09-06 04:28:33,86478.0,2569.0,0.0
103360,09/05/2020,Missouri,US,2020-09-06 04:28:33,93171.0,1668.0,0.0
103365,09/05/2020,Montana,US,2020-09-06 04:28:33,8164.0,116.0,0.0
103382,09/05/2020,Nebraska,US,2020-09-06 04:28:33,35805.0,404.0,0.0
103384,09/05/2020,Nevada,US,2020-09-06 04:28:33,71102.0,1388.0,0.0
103387,09/05/2020,New Hampshire,US,2020-09-06 04:28:33,7424.0,432.0,0.0
103388,09/05/2020,New Jersey,US,2020-09-06 04:28:33,197531.0,15985.0,0.0
103389,09/05/2020,New Mexico,US,2020-09-06 04:28:33,26048.0,800.0,0.0
103391,09/05/2020,New York,US,2020-09-06 04:28:33,441012.0,32987.0,0.0
103402,09/05/2020,North Carolina,US,2020-09-06 04:28:33,175815.0,2889.0,0.0
103403,09/05/2020,North Dakota,US,2020-09-06 04:28:33,13334.0,155.0,0.0
103406,09/05/2020,Northern Mariana Islands,US,2020-09-06 04:28:33,58.0,2.0,0.0
103419,09/05/2020,Ohio,US,2020-09-06 04:28:33,129785.0,4256.0,0.0
103423,09/05/2020,Oklahoma,US,2020-09-06 04:28:33,63187.0,850.0,0.0
103427,09/05/2020,Oregon,US,2020-09-06 04:28:33,27856.0,480.0,0.0
103440,09/05/2020,Pennsylvania,US,2020-09-06 04:28:33,143280.0,7750.0,0.0
103454,09/05/2020,Puerto Rico,US,2020-09-06 04:28:33,34492.0,464.0,0.0
103467,09/05/2020,Recovered,US,2020-09-06 04:28:33,0.0,0.0,2302187.0
103470,09/05/2020,Rhode Island,US,2020-09-06 04:28:33,22243.0,1055.0,0.0
103522,09/05/2020,South Carolina,US,2020-09-06 04:28:33,124289.0,2877.0,0.0
103523,09/05/2020,South Dakota,US,2020-09-06 04:28:33,14889.0,173.0,0.0
103539,09/05/2020,Tennessee,US,2020-09-06 04:28:33,162362.0,1862.0,0.0
103541,09/05/2020,Texas,US,2020-09-06 04:28:33,659411.0,13873.0,0.0
103575,09/05/2020,Utah,US,2020-09-06 04:28:33,54272.0,420.0,0.0
103590,09/05/2020,Vermont,US,2020-09-06 04:28:33,1647.0,58.0,0.0
103594,09/05/2020,Virgin Islands,US,2020-09-06 04:28:33,1167.0,16.0,0.0
103595,09/05/2020,Virginia,US,2020-09-06 04:28:33,125727.0,2677.0,0.0
103603,09/05/2020,Washington,US,2020-09-06 04:28:33,77979.0,1942.0,0.0
103605,09/05/2020,West Virginia,US,2020-09-06 04:28:33,11293.0,246.0,0.0
103607,09/05/2020,Wisconsin,US,2020-09-06 04:28:33,80300.0,1168.0,0.0
103608,09/05/2020,Wyoming,US,2020-09-06 04:28:33,3990.0,42.0,0.0
103800,09/06/2020,Alabama,US,2020-09-07 04:28:30,131690.0,2276.0,0.0
103802,09/06/2020,Alaska,US,2020-09-07 04:28:30,5760.0,42.0,0.0
103826,09/06/2020,Arizona,US,2020-09-07 04:28:30,205767.0,5221.0,0.0
103827,09/06/2020,Arkansas,US,2020-09-07 04:28:30,65377.0,894.0,0.0
103869,09/06/2020,California,US,2020-09-07 04:28:30,738856.0,13731.0,0.0
103904,09/06/2020,Colorado,US,2020-09-07 04:28:30,59271.0,1972.0,0.0
103905,09/06/2020,Connecticut,US,2020-09-07 04:28:30,53365.0,4468.0,0.0
103915,09/06/2020,Delaware,US,2020-09-07 04:28:30,18043.0,609.0,0.0
103918,09/06/2020,Diamond Princess cruise ship,US,2020-09-07 04:28:30,49.0,0.0,0.0
103919,09/06/2020,District of Columbia,US,2020-09-07 04:28:30,14279.0,611.0,0.0
103933,09/06/2020,Florida,US,2020-09-07 04:28:30,646431.0,11849.0,0.0
103946,09/06/2020,Georgia,US,2020-09-07 04:28:30,283199.0,6037.0,0.0
103954,09/06/2020,Grand Princess,US,2020-09-07 04:28:30,103.0,3.0,0.0
103959,09/06/2020,Guam,US,2020-09-07 04:28:30,1671.0,15.0,0.0
103972,09/06/2020,Hawaii,US,2020-09-07 04:28:30,9855.0,85.0,0.0
103990,09/06/2020,Idaho,US,2020-09-07 04:28:30,33664.0,385.0,0.0
103991,09/06/2020,Illinois,US,2020-09-07 04:28:30,251515.0,8390.0,0.0
103992,09/06/2020,Indiana,US,2020-09-07 04:28:30,99804.0,3364.0,0.0
103995,09/06/2020,Iowa,US,2020-09-07 04:28:30,70215.0,1167.0,0.0
104022,09/06/2020,Kansas,US,2020-09-07 04:28:30,45794.0,481.0,0.0
104027,09/06/2020,Kentucky,US,2020-09-07 04:28:30,52774.0,996.0,0.0
104067,09/06/2020,Louisiana,US,2020-09-07 04:28:30,152868.0,5093.0,0.0
104078,09/06/2020,Maine,US,2020-09-07 04:28:30,4683.0,134.0,0.0
104085,09/06/2020,Maryland,US,2020-09-07 04:28:30,112119.0,3799.0,0.0
104086,09/06/2020,Massachusetts,US,2020-09-07 04:28:30,122562.0,9125.0,0.0
104097,09/06/2020,Michigan,US,2020-09-07 04:28:30,117191.0,6806.0,0.0
104101,09/06/2020,Minnesota,US,2020-09-07 04:28:30,80587.0,1909.0,0.0
104102,09/06/2020,Mississippi,US,2020-09-07 04:28:30,86888.0,2584.0,0.0
104103,09/06/2020,Missouri,US,2020-09-07 04:28:30,94492.0,1685.0,0.0
104108,09/06/2020,Montana,US,2020-09-07 04:28:30,8264.0,117.0,0.0
104125,09/06/2020,Nebraska,US,2020-09-07 04:28:30,35886.0,404.0,0.0
104127,09/06/2020,Nevada,US,2020-09-07 04:28:30,71610.0,1389.0,0.0
104130,09/06/2020,New Hampshire,US,2020-09-07 04:28:30,7447.0,433.0,0.0
104131,09/06/2020,New Jersey,US,2020-09-07 04:28:30,197871.0,15989.0,0.0
104132,09/06/2020,New Mexico,US,2020-09-07 04:28:30,26107.0,803.0,0.0
104134,09/06/2020,New York,US,2020-09-07 04:28:30,441748.0,32987.0,0.0
104145,09/06/2020,North Carolina,US,2020-09-07 04:28:30,176901.0,2890.0,0.0
104146,09/06/2020,North Dakota,US,2020-09-07 04:28:30,13631.0,156.0,0.0
104149,09/06/2020,Northern Mariana Islands,US,2020-09-07 04:28:30,58.0,2.0,0.0
104162,09/06/2020,Ohio,US,2020-09-07 04:28:30,130558.0,4259.0,0.0
104166,09/06/2020,Oklahoma,US,2020-09-07 04:28:30,63607.0,853.0,0.0
104170,09/06/2020,Oregon,US,2020-09-07 04:28:30,28044.0,481.0,0.0
104183,09/06/2020,Pennsylvania,US,2020-09-07 04:28:30,143824.0,7750.0,0.0
104197,09/06/2020,Puerto Rico,US,2020-09-07 04:28:30,34533.0,477.0,0.0
104210,09/06/2020,Recovered,US,2020-09-07 04:28:30,0.0,0.0,2315995.0
104213,09/06/2020,Rhode Island,US,2020-09-07 04:28:30,22243.0,1055.0,0.0
104265,09/06/2020,South Carolina,US,2020-09-07 04:28:30,124952.0,2887.0,0.0
104266,09/06/2020,South Dakota,US,2020-09-07 04:28:30,15109.0,173.0,0.0
104282,09/06/2020,Tennessee,US,2020-09-07 04:28:30,164126.0,1865.0,0.0
104284,09/06/2020,Texas,US,2020-09-07 04:28:30,661911.0,13950.0,0.0
104318,09/06/2020,Utah,US,2020-09-07 04:28:30,54660.0,422.0,0.0
104333,09/06/2020,Vermont,US,2020-09-07 04:28:30,1648.0,58.0,0.0
104337,09/06/2020,Virgin Islands,US,2020-09-07 04:28:30,1181.0,17.0,0.0
104338,09/06/2020,Virginia,US,2020-09-07 04:28:30,126926.0,2678.0,0.0
104346,09/06/2020,Washington,US,2020-09-07 04:28:30,78295.0,1948.0,0.0
104348,09/06/2020,West Virginia,US,2020-09-07 04:28:30,11418.0,249.0,0.0
104350,09/06/2020,Wisconsin,US,2020-09-07 04:28:30,81193.0,1168.0,0.0
104351,09/06/2020,Wyoming,US,2020-09-07 04:28:30,4032.0,42.0,0.0
104543,09/07/2020,Alabama,US,2020-09-08 04:28:25,132221.0,2276.0,0.0
104545,09/07/2020,Alaska,US,2020-09-08 04:28:25,5793.0,42.0,0.0
104569,09/07/2020,Arizona,US,2020-09-08 04:28:25,205964.0,5219.0,0.0
104570,09/07/2020,Arkansas,US,2020-09-08 04:28:25,65727.0,908.0,0.0
104612,09/07/2020,California,US,2020-09-08 04:28:25,740965.0,13758.0,0.0
104647,09/07/2020,Colorado,US,2020-09-08 04:28:25,59484.0,1973.0,0.0
104648,09/07/2020,Connecticut,US,2020-09-08 04:28:25,53365.0,4468.0,0.0
104658,09/07/2020,Delaware,US,2020-09-08 04:28:25,18249.0,609.0,0.0
104661,09/07/2020,Diamond Princess cruise ship,US,2020-09-08 04:28:25,49.0,0.0,0.0
104662,09/07/2020,District of Columbia,US,2020-09-08 04:28:25,14315.0,611.0,0.0
104676,09/07/2020,Florida,US,2020-09-08 04:28:25,648269.0,11871.0,0.0
104689,09/07/2020,Georgia,US,2020-09-08 04:28:25,283807.0,6044.0,0.0
104697,09/07/2020,Grand Princess,US,2020-09-08 04:28:25,103.0,3.0,0.0
104702,09/07/2020,Guam,US,2020-09-08 04:28:25,1671.0,15.0,0.0
104715,09/07/2020,Hawaii,US,2020-09-08 04:28:25,9959.0,86.0,0.0
104733,09/07/2020,Idaho,US,2020-09-08 04:28:25,33738.0,385.0,0.0
104734,09/07/2020,Illinois,US,2020-09-08 04:28:25,252884.0,8398.0,0.0
104735,09/07/2020,Indiana,US,2020-09-08 04:28:25,100394.0,3368.0,0.0
104738,09/07/2020,Iowa,US,2020-09-08 04:28:25,70537.0,1170.0,0.0
104765,09/07/2020,Kansas,US,2020-09-08 04:28:25,46313.0,485.0,0.0
104770,09/07/2020,Kentucky,US,2020-09-08 04:28:25,53064.0,996.0,0.0
104810,09/07/2020,Louisiana,US,2020-09-08 04:28:25,153177.0,5105.0,0.0
104821,09/07/2020,Maine,US,2020-09-08 04:28:25,4701.0,134.0,0.0
104828,09/07/2020,Maryland,US,2020-09-08 04:28:25,112883.0,3804.0,0.0
104829,09/07/2020,Massachusetts,US,2020-09-08 04:28:25,122791.0,9133.0,0.0
104840,09/07/2020,Michigan,US,2020-09-08 04:28:25,118403.0,6810.0,0.0
104844,09/07/2020,Minnesota,US,2020-09-08 04:28:25,81225.0,1912.0,0.0
104845,09/07/2020,Mississippi,US,2020-09-08 04:28:25,87130.0,2585.0,0.0
104846,09/07/2020,Missouri,US,2020-09-08 04:28:25,95406.0,1687.0,0.0
104851,09/07/2020,Montana,US,2020-09-08 04:28:25,8316.0,118.0,0.0
104868,09/07/2020,Nebraska,US,2020-09-08 04:28:25,35975.0,404.0,0.0
104870,09/07/2020,Nevada,US,2020-09-08 04:28:25,71967.0,1393.0,0.0
104873,09/07/2020,New Hampshire,US,2020-09-08 04:28:25,7476.0,433.0,0.0
104874,09/07/2020,New Jersey,US,2020-09-08 04:28:25,198237.0,15991.0,0.0
104875,09/07/2020,New Mexico,US,2020-09-08 04:28:25,26144.0,807.0,0.0
104877,09/07/2020,New York,US,2020-09-08 04:28:25,442315.0,33002.0,0.0
104888,09/07/2020,North Carolina,US,2020-09-08 04:28:25,177919.0,2897.0,0.0
104889,09/07/2020,North Dakota,US,2020-09-08 04:28:25,13801.0,156.0,0.0
104892,09/07/2020,Northern Mariana Islands,US,2020-09-08 04:28:25,59.0,2.0,0.0
104905,09/07/2020,Ohio,US,2020-09-08 04:28:25,131336.0,4276.0,0.0
104909,09/07/2020,Oklahoma,US,2020-09-08 04:28:25,64220.0,853.0,0.0
104913,09/07/2020,Oregon,US,2020-09-08 04:28:25,28190.0,482.0,0.0
104926,09/07/2020,Pennsylvania,US,2020-09-08 04:28:25,144540.0,7771.0,0.0
104940,09/07/2020,Puerto Rico,US,2020-09-08 04:28:25,35375.0,477.0,0.0
104953,09/07/2020,Recovered,US,2020-09-08 04:28:25,0.0,0.0,2333551.0
104956,09/07/2020,Rhode Island,US,2020-09-08 04:28:25,22243.0,1055.0,0.0
105008,09/07/2020,South Carolina,US,2020-09-08 04:28:25,125607.0,2907.0,0.0
105009,09/07/2020,South Dakota,US,2020-09-08 04:28:25,15300.0,173.0,0.0
105025,09/07/2020,Tennessee,US,2020-09-08 04:28:25,165109.0,1869.0,0.0
105027,09/07/2020,Texas,US,2020-09-08 04:28:25,662778.0,13997.0,0.0
105061,09/07/2020,Utah,US,2020-09-08 04:28:25,55033.0,423.0,0.0
105076,09/07/2020,Vermont,US,2020-09-08 04:28:25,1651.0,58.0,0.0
105080,09/07/2020,Virgin Islands,US,2020-09-08 04:28:25,1190.0,17.0,0.0
105081,09/07/2020,Virginia,US,2020-09-08 04:28:25,127571.0,2684.0,0.0
105089,09/07/2020,Washington,US,2020-09-08 04:28:25,78492.0,1952.0,0.0
105091,09/07/2020,West Virginia,US,2020-09-08 04:28:25,11575.0,248.0,0.0
105093,09/07/2020,Wisconsin,US,2020-09-08 04:28:25,81760.0,1168.0,0.0
105094,09/07/2020,Wyoming,US,2020-09-08 04:28:25,4032.0,42.0,0.0
105286,09/08/2020,Alabama,US,2020-09-09 04:28:48,133005.0,2277.0,0.0
105288,09/08/2020,Alaska,US,2020-09-09 04:28:48,5828.0,42.0,0.0
105312,09/08/2020,Arizona,US,2020-09-09 04:28:48,206045.0,5221.0,0.0
105313,09/08/2020,Arkansas,US,2020-09-09 04:28:48,66021.0,917.0,0.0
